159****3525,False,False,false,"""868823031236298""",3,883305884.0,96,87,88,0.0,0.0,1542016214.699,1542016209.8720002
180****4973,False,False,false,"""865968037764430""",3,85305823.0,159,106,192,114.35399,30.565445,1542016214.937,1542016210.034
153****6191,False,False,0,0,2,0.0,0,0,0,28.381,121.37885,1542016216.48,1542016202.0
189****2811,False,False,false,"""A0000071EECB2D""",4,13303604.0,134,148,88,110.86488999999999,39.655506,1542016215.9429998,1541888256.431
181****1376,False,False,0,0,4,0.0,8,19,2,22.68129,114.03298000000001,1542015134.073,1542015128.0
136****8069,False,False,false,"""862467033798354""",4,38784467.0,157,158,90,104.24993,30.559703999999996,1542016210.865,1542016212.0410001
133****8229,False,False,false,"""865786044611182""",3,56103085.0,288,513,574,119.44981399999999,34.672832,1542016200.3579998,1542016212.802
177****4990,False,False,0,0,4,0.0,14,19,15,35.31433,113.8826,1542015617.69,1542015602.0
199****5420,False,False,false,"""99000763108235""",3,33335167.0,15,52,89,117.33968,34.37365,1542016216.139,1542013703.331
187****1234,False,False,0,0,4,0.0,6,19,11,0.0,0.0,1542016216.3070002,1542016202.0
153****5364,False,False,false,"""865959048684832""",2,41242.0,242,564,629,122.24041000000001,43.68077,1542016082.8270001,1542016215.765
181****8426,False,False,false,"""864889038729506""",3,519592943.0,43,16,85,0.0,0.0,1542016214.5879998,1542016213.282
199****7174,False,False,false,"""860273031363718""",2,195018868.0,20,86,87,113.26066599999999,40.086777000000005,1542016215.052,1542016212.813
199****3003,False,False,false,"""862966030794696""",4,986988084.0,0,0,92,0.0,0.0,1542016209.0770001,1542016213.28
182****5187,False,False,false,"""863437038935631""",3,570308072.0,0,0,93,0.0,0.0,1542016219.444,1541929949.7
173****0283,False,False,false,"""868843041511142""",3,1620141733.0,89,81,607,112.7803,22.270198999999998,1542016215.461,1542016211.226
180****9535,False,False,false,"""99000761973449""",4,1715306685.0,61,235,89,119.71717,29.841348999999997,1542016274.313,1542016273.42
153****1245,False,False,false,"""869150039348050""",3,160598533.0,104,52,117,116.7955,23.444777,1542016198.2410002,1542016195.05
133****0670,False,False,false,"""A00000554D7DBE""",3,659400.0,400,495,566,112.9623,28.150787,1542016216.052,1542016186.809
189****2286,False,False,false,"""a0000059ac07b3""",3,370748270.0,98,86,584,119.463066,32.217327000000004,1542016215.4789999,1542015412.255
181****2141,False,False,false,"""868392030784252""",2,2066534507.0,0,0,0,103.68429,30.059212,1542016214.717,1542016211.283
133****8996,False,False,false,"""358522080853469""",3,18870327.0,29,62,90,121.59685,29.772109999999998,1542016215.197,1542015610.3979998
180****6563,False,False,false,"""862534036640113""",3,553243020.0,98,145,90,113.49278999999999,22.748054999999997,1542016215.957,1539735122.938
133****6770,False,False,false,"""864854040638574""",4,337026820.0,0,0,88,121.14023,28.355990000000002,1542016215.6279998,1542016211.474
159****3525,False,False,false,"""868823031236298""",3,883305884.0,96,87,88,0.0,0.0,1542016214.699,1542016209.863
133****8229,False,False,false,"""865786044611182""",3,56103085.0,288,513,574,119.44981399999999,34.672832,1542016200.3579998,1542016210.819
180****7955,False,False,false,"""867620022184102""",3,798484562.0,73,85,85,0.0,0.0,1542016213.7220001,1542016212.3179998
181****3344,False,False,false,"""A000007209212C""",4,184400749.0,154,154,90,118.05421000000001,43.607506,1542016208.5229998,1542016215.0670002
133****5567,False,False,0,0,4,0.0,19,19,13,21.99749,100.80051999999999,1542016215.782,1542016201.0
189****4458,False,False,false,"""A000006EDA3783""",3,767493525.0,88,76,88,103.80846,30.688536,1542016200.659,1542016216.437
177****2708,False,False,false,"""864178035460871""",3,374759178.0,30,94,87,0.0,0.0,1542016219.101,1542016215.232
133****5837,False,False,false,"""354732081631376""",3,117709113.0,82,104,90,113.22511000000002,23.258035999999997,1542016209.822,1542016213.842
153****3696,False,False,false,"""864621034447449""",3,297690249.0,244,429,451,118.117065,27.357346999999997,1542016213.85,1542016208.418
153****8587,False,False,false,"""A00000705F5457""",4,484432455.0,36,0,92,0.0,0.0,1542016214.573,1541912122.971
199****2940,True,False,true,"""A1000037c60205""",5,31090525.0,3,24,93,0.0,0.0,1542016215.0570002,1542016215.159
181****8426,False,False,false,"""864889038729506""",3,519592943.0,43,16,85,0.0,0.0,1542016214.5879998,1537326207.96
177****3888,False,False,false,"""867472035332975""",4,69379.0,0,0,87,124.020706,44.997772,1542016215.0579998,1542016212.7029998
180****1212,False,False,false,"""864193039895782""",3,151369924.0,89,0,98,111.31993999999999,27.727968,1542016192.395,1542016216.7670002
181****8949,False,False,false,"""864256032849971""",4,46263555.0,81,0,90,105.60223,30.535013,1542016207.427,1542016206.2710001
187****3796,False,False,false,"""864738033036690""",3,615957242.0,30,97,88,0.0,0.0,1542016217.093,1542016214.6529999
152****8435,False,False,false,"""861749036024115""",2,39012054.0,49,32,118,97.88441,23.9809,1542016216.379,1542016217.5310001
181****8702,False,False,false,"""866568031332967""",3,1844130423.0,29,0,608,111.86836000000001,29.610706,1542016216.481,1542016212.607
133****2305,False,False,false,"""867138033954090""",4,247892178.0,49,0,90,103.892586,27.582123,1542016214.3960001,1542016213.4789999
189****4842,False,False,false,"""868082031125676""",3,396148166.0,91,93,115,113.6231,23.123048999999998,1542016095.996,1542016215.064
173****0509,False,False,false,"""866946025199446""",3,4923967.0,183,382,320,115.07463,40.61081,1542016196.306,1542016215.375
133****5837,False,False,false,"""354732081631376""",3,117709113.0,82,104,90,113.22511000000002,23.258035999999997,1542016209.822,1542016213.613
180****0621,False,False,false,"""864243031458715""",4,775352731.0,45,105,90,109.955025,27.55493,1542015984.0839999,1542015980.71
153****9365,False,False,false,"""A000008D89D6D5""",4,145112222.0,100,113,300,120.11758999999999,33.693275,1542016215.22,1542016211.766
153****3696,False,False,false,"""864621034447449""",3,297690249.0,244,429,451,118.117065,27.357346999999997,1542016213.85,1542016208.415
173****0283,False,False,false,"""868843041511142""",3,1620141733.0,89,81,607,112.7803,22.270198999999998,1542016215.461,1542016210.7779999
180****0669,False,False,false,"""867007039131187""",3,409040120.0,222,160,625,117.390854,32.935394,1542016214.647,1541941263.586
133****5108,False,False,false,"""A100004E4772B6""",3,1196165442.0,30,88,88,103.70555,30.619604,1542016214.84,1542016213.812
153****9949,False,False,false,"""867540035364436""",3,905303576.0,150,0,362,122.013626,46.072308,1542016214.0279999,1542015908.8479998
181****2141,False,False,false,"""868392030784252""",2,2066534507.0,0,0,0,103.68429,30.059212,1542016214.717,1542016211.226
177****6513,False,False,false,"""861144043883416""",3,10104508.0,138,138,90,103.8147,30.683645000000002,1542016212.585,1542016208.115
133****2305,False,False,false,"""867138033954090""",4,247892178.0,49,0,90,103.892586,27.582123,1542016214.3960001,1542016213.4520001
153****9689,False,False,false,"""864590035072425""",3,598188686.0,49,84,90,0.0,0.0,1542016214.53,1542016211.1339998
180****6453,False,False,false,"""A1000055A66A20""",3,223389745.0,60,9,120,114.17841000000001,30.578823,1542016194.77,1542016217.533
199****7174,False,False,false,"""860273031363718""",2,195018868.0,20,86,87,113.26066599999999,40.086777000000005,1542016215.052,1541922455.811
177****8884,False,False,false,"""A0000071AB81A4""",4,55670436.0,61,65,91,108.64773000000001,40.7286,1542016096.6020002,1542016215.377
177****6513,False,False,false,"""861144043883416""",3,10104508.0,138,138,90,103.8147,30.683645000000002,1542016212.585,1542016208.089
133****8455,False,False,false,"""864295036028893""",4,211885939.0,25,90,93,0.0,0.0,1542016216.393,1542015340.076
153****7156,False,False,false,"""99001211791497""",3,1429424889.0,48,109,90,116.4662,31.881467999999998,1542016215.3839998,1542016210.631
181****9370,False,False,false,"""866350037093913""",3,308130335.0,86,87,85,112.942535,27.847896999999996,1542016200.0939999,1542015597.716
153****3696,False,False,false,"""864621034447449""",3,297690249.0,244,429,451,118.117065,27.357346999999997,1542016213.85,1542016208.394
180****0512,False,False,false,"""A100005558C762""",3,1352892.0,81,50,119,83.91523000000001,46.601486,1542016212.1629999,1542016210.799
189****2111,False,False,false,"""867928048627933""",3,54522665.0,0,0,0,123.91006999999999,41.880875,1542016212.1729999,1542016210.809
180****8898,False,False,false,"""863673046903076""",3,396302880.0,86,46,118,110.83197,35.42317,1542016216.24,1542015385.851
177****0221,False,False,false,"""860441030897032""",3,743680962.0,75,77,276,109.49088,41.16033,1542016212.8479998,1542016211.043
133****7879,False,False,false,"""862231037724315""",4,43248234.0,21,86,92,0.0,0.0,1542016213.9020002,1542016211.441
133****2383,False,False,false,"""865830037587643""",3,46259780.0,136,68,102,113.83507,34.55686,1542016214.0870001,1542015233.623
181****4254,False,False,false,"""865579039299430""",3,342482854.0,212,34,95,105.60258999999999,30.536007,1542016213.6479998,1542016209.218
153****7156,False,False,false,"""99001211791497""",3,1429424889.0,48,109,90,116.4662,31.881467999999998,1542016215.3839998,1542016210.4889998
133****7303,False,False,false,"""861602039346375""",2,234639671.0,63,88,91,0.0,0.0,1542016214.0410001,1542016212.006
181****4254,False,False,false,"""865579039299430""",3,342482854.0,212,34,95,105.60258999999999,30.536007,1542016213.6479998,1542016209.184
133****8828,False,False,0,0,4,0.0,12,19,10,38.0428,117.22412,1542016215.01,1542016200.0
133****3877,False,False,false,"""A0000089964055""",4,71833630.0,267,898,293,103.893486,28.960559999999997,1542016213.708,1542016208.93
189****7683,False,False,false,"""A0000073F73414""",4,50103249.0,147,149,88,114.9443,23.032469,1542016214.721,1542016209.9889998
181****5870,False,False,false,"""866491038880393""",4,488391303.0,37,0,90,103.73644,30.624223999999998,1542016212.786,1542014988.1020002
133****5837,False,False,false,"""354732081631376""",3,117709113.0,82,104,90,113.22511000000002,23.258035999999997,1542016209.822,1542016213.377
180****2995,False,False,false,"""865481031496561""",3,604236405.0,30,96,89,119.37404,25.706974,1542016213.831,1542016209.811
133****0760,False,False,false,"""865866039261134""",2,310271468.0,25,0,599,111.64763,40.825417,1542016212.911,1542016214.87
133****7303,False,False,false,"""861602039346375""",2,234639671.0,63,88,91,0.0,0.0,1542016214.0410001,1542016211.842
155****2901,False,False,false,"""866934038480755""",3,258516400.0,97,97,87,0.0,0.0,1542016182.195,1542016215.498
153****3696,False,False,false,"""864621034447449""",3,297690249.0,244,429,451,118.117065,27.357346999999997,1542016213.85,1542000889.9989998
133****6276,False,False,false,"""864248039532932""",3,781182678.0,30,103,89,100.01181,26.187479999999997,1542016217.695,1542016214.627
133****6711,False,False,false,"""A000008AF42D69""",4,53028532.0,286,1150,301,118.61626000000001,25.119677,1542016213.099,1542016208.86
189****6030,False,False,false,"""865709034967695""",3,486915344.0,299,89,97,0.0,0.0,1542016214.066,1542016209.484
173****0509,False,False,false,"""866946025199446""",3,4923967.0,183,382,320,115.07463,40.61081,1542016196.306,1542016214.461
180****2735,False,False,false,"""99000939927369""",3,614598904.0,92,98,89,119.27775600000001,26.035704,1542016213.0210001,1542016208.18
133****2638,False,False,false,"""865762032459835""",3,73957739.0,223,0,620,116.92911000000001,36.714783000000004,1542016214.286,1542016210.4429998
153****7156,False,False,false,"""99001211791497""",3,1429424889.0,48,109,90,116.4662,31.881467999999998,1542016215.3839998,1542016210.319
133****7879,False,False,false,"""862231037724315""",4,43248234.0,21,86,92,0.0,0.0,1542016213.9020002,1542016210.947
133****3877,False,False,false,"""A0000089964055""",4,71833630.0,267,898,293,103.893486,28.960559999999997,1542016213.708,1542016208.8820002
180****7955,False,False,false,"""867620022184102""",3,798484562.0,73,85,85,0.0,0.0,1542016213.7220001,1542016212.1139998
189****8303,False,False,false,"""867557031122139""",4,1829794222.0,0,0,57,111.02959399999999,24.145605,1542016218.582,1542016215.139
189****4458,False,False,false,"""A000006EDA3783""",3,767493525.0,88,76,88,103.80846,30.688536,1542016200.659,1542016215.4220002
153****7156,False,False,false,"""99001211791497""",3,1429424889.0,48,109,90,116.4662,31.881467999999998,1542016215.3839998,1542016210.306
133****5665,False,False,false,"""867536031064236""",3,154757626.0,178,83,98,110.33787,20.015179999999997,1542016214.644,1542015319.056
180****2995,False,False,false,"""865481031496561""",3,604236405.0,30,96,89,119.37404,25.706974,1542016213.831,1542016209.2229998
180****0512,False,False,false,"""A100005558C762""",3,1352892.0,81,50,119,83.91523000000001,46.601486,1542016212.1629999,1542016210.117
180****3824,False,False,false,"""A000008D7FADBD""",4,578139.0,0,0,0,110.67973,30.439829,1542016107.272,1542016212.85
177****8990,False,False,false,"""864588034921063""",3,100895031.0,245,87,588,114.87523,30.404217,1542016160.6220002,1542016213.8679998
133****6711,False,False,false,"""A000008AF42D69""",4,53028532.0,286,1150,301,118.61626000000001,25.119677,1542016213.099,1542016208.735
180****2995,False,False,false,"""865481031496561""",3,604236405.0,30,96,89,119.37404,25.706974,1542016213.831,1542016209.039
180****1212,False,False,false,"""864193039895782""",3,151369924.0,89,0,98,111.31993999999999,27.727968,1542016192.395,1542016215.6520002
180****0512,False,False,false,"""A100005558C762""",3,1352892.0,81,50,119,83.91523000000001,46.601486,1542016212.1629999,1542016209.846
133****5909,False,False,false,"""868375036643192""",3,294898101.0,182,34,606,114.48566399999999,36.75845,1542016183.181,1542016213.316
181****0904,False,False,false,"""866637030893814""",3,227724321.0,178,52,98,0.0,0.0,1542016213.5579998,1542016208.49
133****5108,False,False,false,"""A100004E4772B6""",3,1196165442.0,30,88,88,103.70555,30.619604,1542016214.84,1541768064.0089998
189****8052,False,False,false,"""863603037895858""",3,1049797445.0,248,121,597,118.854546,31.784676,1542016213.1529999,1542016208.484
133****3877,False,False,false,"""A0000089964055""",4,71833630.0,267,898,293,103.893486,28.960559999999997,1542016213.708,1542016208.755
189****8303,False,False,false,"""867557031122139""",4,1829794222.0,0,0,57,111.02959399999999,24.145605,1542016218.582,1542016215.07
177****0909,False,False,false,"""866355036144492""",3,914204959.0,0,0,0,114.39161000000001,30.469221,1542016178.559,1542016219.592
133****2638,False,False,false,"""865762032459835""",3,73957739.0,223,0,620,116.92911000000001,36.714783000000004,1542016214.286,1541779565.45
173****2237,False,False,false,"""865969031883218""",3,747023374.0,292,93,609,0.0,0.0,1542016213.843,1542016210.0210001
177****9996,False,False,false,"""865411033700686""",3,27926839.0,265,369,605,108.31683000000001,22.860585999999998,1542016213.732,1542016209.706
177****9996,False,False,false,"""865411033700686""",3,27926839.0,265,369,605,108.31683000000001,22.860585999999998,1542016213.732,1542016209.7189999
189****6030,False,False,false,"""865709034967695""",3,486915344.0,299,89,97,0.0,0.0,1542016214.066,1542016209.214
199****2443,False,False,false,"""868859049407174""",3,4605081.0,89,89,90,107.38132,29.704838,1542016214.2979999,1542016209.914
153****0736,False,False,false,"""863197039304357""",3,1369941677.0,263,168,596,118.37472,31.326483000000003,1542016216.361,1541906150.64
133****7879,False,False,false,"""862231037724315""",4,43248234.0,21,86,92,0.0,0.0,1542016213.9020002,1542016210.768
189****1418,False,False,false,"""862455035103491""",3,8030951.0,302,105,598,109.00043000000001,25.042376,1542016209.0270002,1542016213.668
133****6711,False,False,false,"""A000008AF42D69""",4,53028532.0,286,1150,301,118.61626000000001,25.119677,1542016213.099,1542016208.687
133****5215,False,False,false,"""355085082018153""",3,244910927.0,99,578,97,110.67618,35.628727000000005,1542016213.929,1542016209.665
134****3811,False,False,false,"""865581038789460""",3,1726616698.0,164,84,99,119.34196499999999,26.069454,1542016212.3279998,1542015688.73
189****8536,False,False,false,"""868062021610010""",3,77214.0,82,85,90,113.0032,23.740484,1542016213.436,1542016211.096
180****2015,False,False,false,"""868802049168693""",2,19961014.0,2,4,99,104.75503,31.768390000000004,1542016214.096,1542013479.054
181****0987,False,False,false,"""A00000703C2847""",4,334511481.0,146,149,89,115.868225,28.650540999999997,1542016213.343,1542016209.54
177****0221,False,False,false,"""860441030897032""",3,743680962.0,75,77,276,109.49088,41.16033,1542016212.8479998,1542016210.629
180****0512,False,False,false,"""A100005558C762""",3,1352892.0,81,50,119,83.91523000000001,46.601486,1542016212.1629999,1542016209.813
180****7559,False,False,false,"""A00000785D2826""",2,197586299.0,0,0,0,117.88462,33.14633,1542016188.592,1542016216.31
156****6545,False,False,false,"""868496034952995""",3,9374918091.0,73,0,89,0.0,0.0,1542016217.645,1542016214.159
189****1418,False,False,false,"""862455035103491""",3,8030951.0,302,105,598,109.00043000000001,25.042376,1542016209.0270002,1542016213.599
181****4254,False,False,false,"""865579039299430""",3,342482854.0,212,34,95,105.60258999999999,30.536007,1542016213.6479998,1542016208.849
153****8847,False,False,0,0,4,0.0,16,19,15,40.80247,111.74091999999999,1542016214.051,1542016199.0
189****0799,False,False,false,"""869233038853997""",3,567658088.0,99,101,95,106.075195,30.787695000000003,1542016215.635,1542016211.1260002
180****1212,False,False,0,0,4,0.0,19,19,17,31.180629999999997,121.3656,1542015873.589,1542015858.0
133****8229,False,False,false,"""865786044611182""",3,56103085.0,288,513,574,119.44981399999999,34.672832,1542016200.3579998,1542016195.525
153****1245,False,False,false,"""869150039348050""",3,160598533.0,104,52,117,116.7955,23.444777,1542016198.2410002,1542016194.639
189****0177,False,False,false,"""A0000089C55A4A""",4,1781604050.0,282,1097,284,103.21672,35.587208000000004,1542016216.306,1542016212.7229998
133****6889,False,False,0,0,4,0.0,12,19,15,21.66657,110.92402,1542014425.035,1542014417.0
133****6711,False,False,false,"""A000008AF42D69""",4,53028532.0,286,1150,301,118.61626000000001,25.119677,1542016213.099,1542016208.424
153****0860,False,False,false,"""862770035521660""",3,1797303434.0,73,0,90,109.908775,40.667206,1542016175.4060001,1542016193.8660002
199****3507,False,False,false,"""864315034391737""",4,150954806.0,151,151,90,105.88966,29.366928,1542016205.735,1542016213.768
133****5215,False,False,false,"""355085082018153""",3,244910927.0,99,578,97,110.67618,35.628727000000005,1542016213.929,1542016209.61
153****4518,False,False,false,"""866369036651216""",3,1373765770.0,303,0,608,105.08554,29.242226000000002,1542016210.25,1542015527.1020002
133****8229,False,False,false,"""865786044611182""",3,56103085.0,288,513,574,119.44981399999999,34.672832,1542016200.3579998,1542016195.512
181****8817,False,False,false,"""864299032008016""",4,84890447.0,23,4,90,0.0,0.0,1542016212.092,1542016212.961
181****5005,False,False,false,"""866445033189135""",3,95335687.0,98,103,89,108.15035,23.27495,1542016214.181,1542016214.217
182****8109,False,False,false,"""869718027888301""",3,127333205.0,94,97,101,110.81005,35.4782,1542016214.427,1542016212.0129998
181****8949,False,False,false,"""864256032849971""",4,46263555.0,81,0,90,105.60223,30.535013,1542016207.427,1542016205.56
189****2111,False,False,false,"""867928048627933""",3,54522665.0,0,0,0,123.91006999999999,41.880875,1542016212.1729999,1541650133.181
181****8949,False,False,false,"""864256032849971""",4,46263555.0,81,0,90,105.60223,30.535013,1542016207.427,1542016205.525
189****0799,False,False,false,"""869233038853997""",3,567658088.0,99,101,95,106.075195,30.787695000000003,1542016215.635,1542016210.678
133****1160,False,False,false,"""862585032306505""",3,29660249.0,78,94,94,117.62347,39.034896999999994,1542016191.518,1542016213.698
180****6156,False,False,false,"""A0000091E28BB4""",2,1044939.0,0,0,0,0.0,0.0,1542016213.096,1542015861.269
189****9123,False,False,0,0,4,0.0,3,19,2,33.630959999999995,116.95754,1541997091.309,1541953760.0
189****3753,False,False,false,"""866778030259901""",3,64095561.0,51,62,87,0.0,0.0,1542016212.814,1542016207.6179998
177****5732,False,False,false,"""863263038603304""",4,640427807.0,0,0,0,105.97237,31.559183,1542016141.312,1542016213.389
189****0799,False,False,false,"""869233038853997""",3,567658088.0,99,101,95,106.075195,30.787695000000003,1542016215.635,1542016210.88
153****7192,False,False,false,"""864277030717846""",2,244023283.0,58,79,90,106.65323000000001,26.132656,1542016216.9889998,1542016212.934
153****4518,False,False,false,"""865734030366817""",3,1373765770.0,0,0,0,0.0,0.0,1542016210.25,1542015527.1020002
133****5215,False,False,false,"""355085082018153""",3,244910927.0,99,578,97,110.67618,35.628727000000005,1542016213.929,1542016209.582
133****1165,False,False,false,"""864738036099562""",3,481700397.0,31,0,90,122.14143,30.014421000000002,1542016218.1460001,1542004078.55
133****5909,False,False,false,"""868375036643192""",3,294898101.0,182,34,606,114.48566399999999,36.75845,1542016183.181,1542016209.3339999
133****7700,False,False,false,"""869377032920730""",3,17084919.0,152,86,101,111.54,36.0916,1542016122.206,1542016213.415
156****6545,False,False,false,"""868496034952995""",3,9374918091.0,73,0,89,0.0,0.0,1542016217.645,1541834329.2629998
153****7556,False,False,false,"""A000007080D3EC""",4,385245147.0,143,147,87,106.236946,29.467957000000002,1542016213.7229998,1542016208.857
189****3753,False,False,false,"""866778030259901""",3,64095561.0,51,62,87,0.0,0.0,1542016212.814,1542016207.635
158****7273,False,False,false,"""869718021197998""",3,418470817.0,96,98,101,114.20719,23.255013,1542016159.881,1542016213.125
133****6276,False,False,false,"""864248039532932""",3,781182678.0,30,103,89,100.01181,26.187479999999997,1542016217.695,1541940649.401
133****5837,False,False,false,"""354732081631376""",3,117709113.0,82,104,90,113.22511000000002,23.258035999999997,1542016209.822,1542016213.321
177****3238,False,False,false,"""A00000740A82CE""",4,77853612.0,148,147,88,106.14953,26.341911,1542015949.831,1542015945.96
189****4458,False,False,false,"""A000006EDA3783""",3,767493525.0,88,76,88,103.80846,30.688536,1542016200.659,1542016214.437
180****3786,False,False,false,"""868550038239062""",3,486609200.0,177,204,216,108.93227399999999,34.270786,1542016212.728,1542016208.135
158****2591,False,False,false,"""A00000717B213E""",4,859111875.0,161,162,94,113.13496,23.022607999999998,1542016212.063,1542016212.256
177****1672,False,False,false,"""A00000647E22F3""",4,156025251.0,150,151,89,106.29425,31.26711,1542016212.68,1542016209.439
153****0043,False,False,false,"""990010041472722""",3,196870152.0,101,156,119,118.76423,32.044940000000004,1542016193.0970001,1542016212.995
133****9162,False,False,false,"""99001080390490""",3,483911746.0,102,91,92,109.14048000000001,21.484674,1542016212.2910001,1542016208.561
189****1782,False,False,false,"""865320032362838""",4,311426466.0,94,94,93,111.99158500000001,27.399096000000004,1542016210.8979998,1542016208.363
133****5909,False,False,false,"""868375036643192""",3,294898101.0,182,34,606,114.48566399999999,36.75845,1542016183.181,1542016209.0470002
133****0760,False,False,false,"""865866039261134""",2,310271468.0,25,0,599,111.64763,40.825417,1542016212.911,1542016209.859
133****1726,False,False,0,0,2,0.0,0,18,13,24.1878,113.39436,1541999376.928,1541999367.0
189****3208,False,False,false,"""A100004C020299""",3,106480828.0,32,13,112,114.309425,30.628677000000003,1542016212.476,1542016213.107
181****5240,False,False,false,"""863709035379355""",3,42610149.0,31,63,88,118.53525,27.926453000000002,1542016214.065,1542016210.71
133****4313,False,False,false,"""866229030075574""",3,503628374.0,136,153,251,120.423065,36.153736,1542016215.69,1542016212.27
177****1672,False,False,false,"""A00000647E22F3""",4,156025251.0,150,151,89,106.29425,31.26711,1542016212.68,1542016209.28
153****8269,False,False,false,"""869497039540933""",3,890062019.0,101,100,113,110.22985,39.27221,1542016211.909,1542016210.2870002
158****2591,False,False,false,"""A00000717B213E""",4,859111875.0,161,162,94,113.13496,23.022607999999998,1542016212.063,1542016209.4329998
153****5431,False,False,false,"""865214038441813""",3,503927657.0,307,267,355,113.47375,23.105434,1542016211.2429998,1542016206.9120002
177****1939,False,False,0,0,2,0.0,0,0,0,34.75788,113.76369,1542016213.532,1542016199.0
153****7192,False,False,false,"""864277030717846""",2,244023283.0,58,79,90,106.65323000000001,26.132656,1542016216.9889998,1542001070.1560001
180****0004,False,False,false,"""A000008819458F""",4,3713352.0,306,991,305,120.14551499999999,36.34995,1542016213.065,1542012669.706
133****0760,False,False,false,"""865866039261134""",2,310271468.0,25,0,599,111.64763,40.825417,1542016212.911,1542016209.428
173****1902,False,False,false,"""869477020401048""",4,1040927778.0,27,100,53,0.0,0.0,1542016204.363,1542016211.574
158****2591,False,False,false,"""A00000717B213E""",4,859111875.0,161,162,94,113.13496,23.022607999999998,1542016212.063,1542016209.385
